index,url,identifier,dataset_title,thema_name,set_name,subset_name
170,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_422.csv,168@statistisches-amt-kanton-zuerich,Nettoaufwand Finanzen und Steuern [Fr./Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f800a1188b0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a118310>,<pandas.core.indexing._iLocIndexer object at 0x7f800a1185e0>
171,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_295.csv,192@statistisches-amt-kanton-zuerich,Steuerertrag Grundsteuern [Mio.Fr.],<pandas.core.indexing._iLocIndexer object at 0x7f800a3b6540>,<pandas.core.indexing._iLocIndexer object at 0x7f800a13b180>,<pandas.core.indexing._iLocIndexer object at 0x7f800a13b4a0>
172,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_296.csv,193@statistisches-amt-kanton-zuerich,Steuerertrag Kirchgemeinden [Mio.Fr.],<pandas.core.indexing._iLocIndexer object at 0x7f800a13b450>,<pandas.core.indexing._iLocIndexer object at 0x7f800a13a0e0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a13a450>
173,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_297.csv,194@statistisches-amt-kanton-zuerich,Steuerertrag Politische/Schulgemeinde [Mio.Fr.],<pandas.core.indexing._iLocIndexer object at 0x7f800a13a400>,<pandas.core.indexing._iLocIndexer object at 0x7f800a137180>,<pandas.core.indexing._iLocIndexer object at 0x7f800a137400>
174,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_104.csv,201@statistisches-amt-kanton-zuerich,Wanderungsbilanz [Pers.],<pandas.core.indexing._iLocIndexer object at 0x7f800a1373b0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a1350e0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a1353b0>
175,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_157.csv,92@statistisches-amt-kanton-zuerich,Geb.Vol. Dienstleistungen: Anteil [%],<pandas.core.indexing._iLocIndexer object at 0x7f800a135360>,<pandas.core.indexing._iLocIndexer object at 0x7f800a135ea0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a131360>
176,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_87.csv,104@statistisches-amt-kanton-zuerich,Bevölkerung: Anteil 40-64-Jährige [%],<pandas.core.indexing._iLocIndexer object at 0x7f800a131310>,<pandas.core.indexing._iLocIndexer object at 0x7f800a131c20>,<pandas.core.indexing._iLocIndexer object at 0x7f800a131f40>
177,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_373.csv,110@statistisches-amt-kanton-zuerich,Leerwohnungsquote [%],<pandas.core.indexing._iLocIndexer object at 0x7f80071b6d60>,<pandas.core.indexing._iLocIndexer object at 0x7f800a488c20>,<pandas.core.indexing._iLocIndexer object at 0x7f800a488f40>
178,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_249.csv,223@statistisches-amt-kanton-zuerich,Wanderungsbilanz [pro 1000 Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f800a131db0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a12dbd0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a12def0>
179,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_398.csv,148@statistisches-amt-kanton-zuerich,Personenwagen [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f800a12dea0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a130c70>,<pandas.core.indexing._iLocIndexer object at 0x7f800a130f90>
180,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_141.csv,39@statistisches-amt-kanton-zuerich,Schül. Berufsschule [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f800a488db0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a11a810>,<pandas.core.indexing._iLocIndexer object at 0x7f800a11ab30>
181,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_52.csv,72@statistisches-amt-kanton-zuerich,Bauzonen überbaut  [%],<pandas.core.indexing._iLocIndexer object at 0x7f800a11aae0>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f3b860>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f3bb80>
182,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_466.csv,279@statistisches-amt-kanton-zuerich,Schül. Tertiärstufe [Pers. pro 1000 Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f8009f3bb30>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f36860>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f36b80>
183,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_321.csv,293@statistisches-amt-kanton-zuerich,Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.],<pandas.core.indexing._iLocIndexer object at 0x7f8009f36b30>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f317c0>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f31ae0>
184,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_549.csv,297@statistisches-amt-kanton-zuerich,NRW Wähleranteil BDP [%],<pandas.core.indexing._iLocIndexer object at 0x7f8009f31a90>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f2c720>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f2ca40>
185,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_122.csv,302@statistisches-amt-kanton-zuerich,NRW Wähleranteil FDP [%],<pandas.core.indexing._iLocIndexer object at 0x7f8009f2c9f0>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f20680>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f209a0>
186,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_123.csv,361@statistisches-amt-kanton-zuerich,NRW Wähleranteil GP [%],<pandas.core.indexing._iLocIndexer object at 0x7f8009f20950>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f1a270>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f1a590>
187,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_439.csv,10@statistisches-amt-kanton-zuerich,KRW Wähleranteil SD [%],<pandas.core.indexing._iLocIndexer object at 0x7f8009f1a540>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f151d0>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f154f0>
188,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_547.csv,234@statistisches-amt-kanton-zuerich,Apotheken [pro 1000 Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f8009f154a0>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f0f220>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f0f540>
189,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_361.csv,237@statistisches-amt-kanton-zuerich,Anteil 2 Zi.-Wohnungen [%],<pandas.core.indexing._iLocIndexer object at 0x7f8009f0f4f0>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f0b220>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f0b540>
190,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_380.csv,318@statistisches-amt-kanton-zuerich,Arbeitslosenanteil an Bevölkerung 15-64 Jahre [%],<pandas.core.indexing._iLocIndexer object at 0x7f8009f0b4f0>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f06270>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f06590>
191,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_471.csv,326@statistisches-amt-kanton-zuerich,Anteil 2-Personenhaushalte [%],<pandas.core.indexing._iLocIndexer object at 0x7f8009f06540>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f00220>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f00540>
192,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_135.csv,362@statistisches-amt-kanton-zuerich,Kehrichtmengen [Tonnen],<pandas.core.indexing._iLocIndexer object at 0x7f8009f00360>,<pandas.core.indexing._iLocIndexer object at 0x7f8009f00e00>,<pandas.core.indexing._iLocIndexer object at 0x7f80071b9180>
193,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_424.csv,379@statistisches-amt-kanton-zuerich,"Nettoaufwand Kultur, Sport und Freizeit [Fr./Einw.]",<pandas.core.indexing._iLocIndexer object at 0x7f80071b9130>,<pandas.core.indexing._iLocIndexer object at 0x7f80071b9e00>,<pandas.core.indexing._iLocIndexer object at 0x7f80071a5270>
194,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_319.csv,291@statistisches-amt-kanton-zuerich,Steuerb. Vermögen natürl. Pers. 25%-Quantil [Fr.],<pandas.core.indexing._iLocIndexer object at 0x7f80071a5220>,<pandas.core.indexing._iLocIndexer object at 0x7f80071a5d60>,<pandas.core.indexing._iLocIndexer object at 0x7f80071b31d0>
195,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_826.csv,391@statistisches-amt-kanton-zuerich,Anteil GK F [%],<pandas.core.indexing._iLocIndexer object at 0x7f80071b3180>,<pandas.core.indexing._iLocIndexer object at 0x7f80071b39a0>,<pandas.core.indexing._iLocIndexer object at 0x7f80071b3db0>
196,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_427.csv,166@statistisches-amt-kanton-zuerich,Nettoaufwand Umweltschutz und Raumordnung [Fr./Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f80071b3d60>,<pandas.core.indexing._iLocIndexer object at 0x7f80071ac860>,<pandas.core.indexing._iLocIndexer object at 0x7f80071acb80>
197,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_369.csv,358@statistisches-amt-kanton-zuerich,Anteil EFH am Wohnungsbestand [%],<pandas.core.indexing._iLocIndexer object at 0x7f80071acb30>,<pandas.core.indexing._iLocIndexer object at 0x7f80071a0810>,<pandas.core.indexing._iLocIndexer object at 0x7f80071a0b30>
198,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_821.csv,386@statistisches-amt-kanton-zuerich,Anteil GK A [%],<pandas.core.indexing._iLocIndexer object at 0x7f80071a0ae0>,<pandas.core.indexing._iLocIndexer object at 0x7f80071bd450>,<pandas.core.indexing._iLocIndexer object at 0x7f80071bd770>
199,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_406.csv,115@statistisches-amt-kanton-zuerich,Bevölkerung: katholisch [Pers.],<pandas.core.indexing._iLocIndexer object at 0x7f80071bd720>,<pandas.core.indexing._iLocIndexer object at 0x7f80071c23b0>,<pandas.core.indexing._iLocIndexer object at 0x7f80071c26d0>
200,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_415.csv,170@statistisches-amt-kanton-zuerich,Finanzvermögen [Fr./Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f80071c2680>,<pandas.core.indexing._iLocIndexer object at 0x7f80071c94a0>,<pandas.core.indexing._iLocIndexer object at 0x7f80071c97c0>
201,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_830.csv,404@statistisches-amt-kanton-zuerich,Total ordentlich Besteuerte [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f80071c9770>,<pandas.core.indexing._iLocIndexer object at 0x7f80071ce540>,<pandas.core.indexing._iLocIndexer object at 0x7f80071ce860>
207,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_301.csv,57@statistisches-amt-kanton-zuerich,Hotelbetten [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f80071ce810>,<pandas.core.indexing._iLocIndexer object at 0x7f80071d3810>,<pandas.core.indexing._iLocIndexer object at 0x7f80071d3b30>
214,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_416.csv,172@statistisches-amt-kanton-zuerich,Fremdkapital [Fr./Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f80071c9ef0>,<pandas.core.indexing._iLocIndexer object at 0x7f80071d82c0>,<pandas.core.indexing._iLocIndexer object at 0x7f80071d8720>
250,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_609.csv,685@statistisches-amt-kanton-zuerich,Neuzulassungen Benzinmotor [%],<pandas.core.indexing._iLocIndexer object at 0x7f80071d8680>,<pandas.core.indexing._iLocIndexer object at 0x7f80071de450>,<pandas.core.indexing._iLocIndexer object at 0x7f80071de770>
263,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_405.csv,114@statistisches-amt-kanton-zuerich,Bevölkerung: reformiert [Pers.],<pandas.core.indexing._iLocIndexer object at 0x7f80071dec70>,<pandas.core.indexing._iLocIndexer object at 0x7f80071de810>,<pandas.core.indexing._iLocIndexer object at 0x7f8007688270>
264,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_253.csv,199@statistisches-amt-kanton-zuerich,Wegzüge [Pers.],<pandas.core.indexing._iLocIndexer object at 0x7f8007694090>,<pandas.core.indexing._iLocIndexer object at 0x7f8007694310>,<pandas.core.indexing._iLocIndexer object at 0x7f8007694630>
265,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_271.csv,51@statistisches-amt-kanton-zuerich,Hauptberufliche Landwirtschaftsbetriebe [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f80076945e0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007698310>,<pandas.core.indexing._iLocIndexer object at 0x7f8007698630>
266,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_81.csv,98@statistisches-amt-kanton-zuerich,Bevölkerung: Anteil 0-14-Jährige [%],<pandas.core.indexing._iLocIndexer object at 0x7f80076985e0>,<pandas.core.indexing._iLocIndexer object at 0x7f800768c2c0>,<pandas.core.indexing._iLocIndexer object at 0x7f800768c5e0>
267,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_85.csv,102@statistisches-amt-kanton-zuerich,Bevölkerung: Anteil 20-39-Jährige [%],<pandas.core.indexing._iLocIndexer object at 0x7f800768c590>,<pandas.core.indexing._iLocIndexer object at 0x7f8007682270>,<pandas.core.indexing._iLocIndexer object at 0x7f8007682590>
268,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_133.csv,204@statistisches-amt-kanton-zuerich,Bevölkerung [Pers.],<pandas.core.indexing._iLocIndexer object at 0x7f8007682540>,<pandas.core.indexing._iLocIndexer object at 0x7f800767f1d0>,<pandas.core.indexing._iLocIndexer object at 0x7f800767f4f0>
269,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_102.csv,220@statistisches-amt-kanton-zuerich,Sterberate [pro 1000 Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f800767f4a0>,<pandas.core.indexing._iLocIndexer object at 0x7f800767a1d0>,<pandas.core.indexing._iLocIndexer object at 0x7f800767a4f0>
270,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_97.csv,222@statistisches-amt-kanton-zuerich,Geburtenrate [pro 1000 Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f800767a4a0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007675220>,<pandas.core.indexing._iLocIndexer object at 0x7f8007675540>
271,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_543.csv,133@statistisches-amt-kanton-zuerich,Aerzte [pro 1000 Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f80076754f0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007670270>,<pandas.core.indexing._iLocIndexer object at 0x7f8007670590>
272,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_390.csv,135@statistisches-amt-kanton-zuerich,Gemeindebeitrag an ZVV [Fr./Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f80076703b0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007670b30>,<pandas.core.indexing._iLocIndexer object at 0x7f8007670f90>
273,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_588.csv,340@statistisches-amt-kanton-zuerich,Beschäftigte im Primärsektor [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f80071a0900>,<pandas.core.indexing._iLocIndexer object at 0x7f8007678bd0>,<pandas.core.indexing._iLocIndexer object at 0x7f800766a040>
274,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_595.csv,346@statistisches-amt-kanton-zuerich,Total Beschäftigte [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f8007670e00>,<pandas.core.indexing._iLocIndexer object at 0x7f800766a900>,<pandas.core.indexing._iLocIndexer object at 0x7f800766ac20>
275,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_426.csv,162@statistisches-amt-kanton-zuerich,Nettoaufwand soziale Sicherheit [Fr./Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f800766abd0>,<pandas.core.indexing._iLocIndexer object at 0x7f80076609f0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007660d10>
276,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_433.csv,2@statistisches-amt-kanton-zuerich,Selbstfinanzierungsanteil [%],<pandas.core.indexing._iLocIndexer object at 0x7f8007660cc0>,<pandas.core.indexing._iLocIndexer object at 0x7f80077f6ae0>,<pandas.core.indexing._iLocIndexer object at 0x7f80077f6e00>
277,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_172.csv,144@statistisches-amt-kanton-zuerich,Bauinv. EFH 5 Jahre [Fr./Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f80077f6db0>,<pandas.core.indexing._iLocIndexer object at 0x7f800781bc20>,<pandas.core.indexing._iLocIndexer object at 0x7f800781bf40>
278,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_48.csv,176@statistisches-amt-kanton-zuerich,Bauzonen nicht überbaut [ha],<pandas.core.indexing._iLocIndexer object at 0x7f8007678e50>,<pandas.core.indexing._iLocIndexer object at 0x7f8007665b80>,<pandas.core.indexing._iLocIndexer object at 0x7f8007665f90>
279,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_50.csv,184@statistisches-amt-kanton-zuerich,Bauzonen überbaut pro Kopf [m2/Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f800781bdb0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007817c20>,<pandas.core.indexing._iLocIndexer object at 0x7f800780d090>
280,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_581.csv,335@statistisches-amt-kanton-zuerich,Arbeitsstätten im Primärsektor [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f800780d040>,<pandas.core.indexing._iLocIndexer object at 0x7f800780dc70>,<pandas.core.indexing._iLocIndexer object at 0x7f80078080e0>
281,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_593.csv,357@statistisches-amt-kanton-zuerich,VZÄ im Tertiärsektor [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f8007808090>,<pandas.core.indexing._iLocIndexer object at 0x7f8007808cc0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007803130>
282,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_455.csv,54@statistisches-amt-kanton-zuerich,Privathaushalte Total [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f80078030e0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007803c70>,<pandas.core.indexing._iLocIndexer object at 0x7f80077fe0e0>
283,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_96.csv,207@statistisches-amt-kanton-zuerich,Geburten [Pers.],<pandas.core.indexing._iLocIndexer object at 0x7f80077fe090>,<pandas.core.indexing._iLocIndexer object at 0x7f80077fecc0>,<pandas.core.indexing._iLocIndexer object at 0x7f80077f2130>
284,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_184.csv,66@statistisches-amt-kanton-zuerich,Anteil Waldfläche [%],<pandas.core.indexing._iLocIndexer object at 0x7f80077f2090>,<pandas.core.indexing._iLocIndexer object at 0x7f80077f24a0>,<pandas.core.indexing._iLocIndexer object at 0x7f80077f27c0>
285,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_459.csv,15@statistisches-amt-kanton-zuerich,Anteil unproduktive Fläche [%],<pandas.core.indexing._iLocIndexer object at 0x7f80077f2720>,<pandas.core.indexing._iLocIndexer object at 0x7f80077eb4f0>,<pandas.core.indexing._iLocIndexer object at 0x7f80077eb810>
286,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_125.csv,303@statistisches-amt-kanton-zuerich,NRW Wähleranteil SVP [%],<pandas.core.indexing._iLocIndexer object at 0x7f80077eb7c0>,<pandas.core.indexing._iLocIndexer object at 0x7f80077e6450>,<pandas.core.indexing._iLocIndexer object at 0x7f80077e6770>
287,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_117.csv,380@statistisches-amt-kanton-zuerich,KRW Wähleranteil GP [%],<pandas.core.indexing._iLocIndexer object at 0x7f80077e6720>,<pandas.core.indexing._iLocIndexer object at 0x7f80077e13b0>,<pandas.core.indexing._iLocIndexer object at 0x7f80077e16d0>
288,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_159.csv,94@statistisches-amt-kanton-zuerich,Geb.Vol. Industrie/Lager: Anteil [%],<pandas.core.indexing._iLocIndexer object at 0x7f80077e1680>,<pandas.core.indexing._iLocIndexer object at 0x7f8007b1e360>,<pandas.core.indexing._iLocIndexer object at 0x7f8007b1e680>
289,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_444.csv,288@statistisches-amt-kanton-zuerich,KRW Wähleranteil BDP [%],<pandas.core.indexing._iLocIndexer object at 0x7f8007b1e630>,<pandas.core.indexing._iLocIndexer object at 0x7f8007b172c0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007b175e0>
290,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_421.csv,161@statistisches-amt-kanton-zuerich,Nettoaufwand Bildung [Fr./Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f8007b17590>,<pandas.core.indexing._iLocIndexer object at 0x7f8007b123b0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007b126d0>
291,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_100.csv,283@statistisches-amt-kanton-zuerich,Bevölkerung: Männer [Pers.],<pandas.core.indexing._iLocIndexer object at 0x7f8007b12680>,<pandas.core.indexing._iLocIndexer object at 0x7f8007b0d310>,<pandas.core.indexing._iLocIndexer object at 0x7f8007b0d630>
292,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_472.csv,327@statistisches-amt-kanton-zuerich,Anteil 3-Personenhaushalte [%],<pandas.core.indexing._iLocIndexer object at 0x7f8007b0d5e0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007b082c0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007b085e0>
293,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_437.csv,8@statistisches-amt-kanton-zuerich,KRW Wähleranteil EDU [%],<pandas.core.indexing._iLocIndexer object at 0x7f8007b08590>,<pandas.core.indexing._iLocIndexer object at 0x7f8007b03220>,<pandas.core.indexing._iLocIndexer object at 0x7f8007b03540>
294,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_68.csv,394@statistisches-amt-kanton-zuerich,Steuerfuss juristische Personen [%],<pandas.core.indexing._iLocIndexer object at 0x7f8007b034f0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007b03a90>,<pandas.core.indexing._iLocIndexer object at 0x7f8007b03ef0>
295,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_265.csv,48@statistisches-amt-kanton-zuerich,Landwirtschaftsbetriebe [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f8007b03ea0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007afec20>,<pandas.core.indexing._iLocIndexer object at 0x7f8007afef40>
296,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_461.csv,353@statistisches-amt-kanton-zuerich,Wohnungen: Anteil Eigentumsobjekte [%],<pandas.core.indexing._iLocIndexer object at 0x7f80077fef40>,<pandas.core.indexing._iLocIndexer object at 0x7f8007b01860>,<pandas.core.indexing._iLocIndexer object at 0x7f8007b01b80>
297,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_362.csv,238@statistisches-amt-kanton-zuerich,Anteil 3 Zi.-Wohnungen [%],<pandas.core.indexing._iLocIndexer object at 0x7f8007b01b30>,<pandas.core.indexing._iLocIndexer object at 0x7f8007af8860>,<pandas.core.indexing._iLocIndexer object at 0x7f8007af8b80>
298,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_542.csv,290@statistisches-amt-kanton-zuerich,Aerzte [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f8007af8b30>,<pandas.core.indexing._iLocIndexer object at 0x7f8007aee810>,<pandas.core.indexing._iLocIndexer object at 0x7f8007aeeb30>
299,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_356.csv,399@statistisches-amt-kanton-zuerich,"Total geschaffene Stellen, Beschäftigte [Anz.]",<pandas.core.indexing._iLocIndexer object at 0x7f8007aeeae0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007ae9860>,<pandas.core.indexing._iLocIndexer object at 0x7f8007ae9b80>
300,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_822.csv,387@statistisches-amt-kanton-zuerich,Anteil GK B [%],<pandas.core.indexing._iLocIndexer object at 0x7f8007ae9b30>,<pandas.core.indexing._iLocIndexer object at 0x7f8007cd64a0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007cd67c0>
301,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_824.csv,389@statistisches-amt-kanton-zuerich,Anteil GK D [%],<pandas.core.indexing._iLocIndexer object at 0x7f8007cd6770>,<pandas.core.indexing._iLocIndexer object at 0x7f8007cdc180>,<pandas.core.indexing._iLocIndexer object at 0x7f8007cdc400>
302,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_429.csv,167@statistisches-amt-kanton-zuerich,Nettoaufwand Volkswirtschaft [Fr./Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f8007cdc3b0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007cd21d0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007cd24f0>
303,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_582.csv,355@statistisches-amt-kanton-zuerich,Arbeitsstätten im Sekundärsektor [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f8007cd24a0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007ccd220>,<pandas.core.indexing._iLocIndexer object at 0x7f8007ccd540>
304,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_839.csv,413@statistisches-amt-kanton-zuerich,Steuerfuss (ohne Kirchen) [%],<pandas.core.indexing._iLocIndexer object at 0x7f8007ccd4f0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007ccda90>,<pandas.core.indexing._iLocIndexer object at 0x7f8007ccdef0>
340,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_601.csv,677@statistisches-amt-kanton-zuerich,PW-Neuzulassungen pro 1000 Einw. [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f8007cc9310>,<pandas.core.indexing._iLocIndexer object at 0x7f8007ccdf40>,<pandas.core.indexing._iLocIndexer object at 0x7f8007ccde50>
